Y Real,Y Predicho
240000000.0,216953629.702837
275000000.0,402502376.51102686
240000000.0,122836701.21478319
655000000.0,710386354.6647329
570000000.0,494541252.5502138
350000000.0,383188999.7824602
490000000.0,839443776.8045917
262000000.0,171318425.44908
360000000.0,375044537.99408484
295000000.0,292018941.75308466
430000000.0,187839617.5680275
190000000.0,267474152.93483305
1050000000.0,1138435733.0639095
208673000.0,221540904.552958
810000000.0,914489097.8785572
250000000.0,299790544.64652634
300000000.0,244672658.21453905
530000000.00000006,519888130.4892583
950000000.0,1092847600.9143653
430000000.0,507288156.441103
160000000.00000003,184770798.6686983
395000000.0,385032196.0657358
130000000.0,183447446.65057945
840000000.0,1072720306.7472081
354000000.0,322175112.3579221
380000000.0,330620409.19488764
240000000.0,297179856.3592515
580000000.0,615882367.4458556
170000000.0,172557424.21568298
780000000.0,820120576.6286125
680000000.0,740111291.7242999
850000000.0,888153186.1147795
200000000.0,217303908.98076344
170000000.0,160073821.46907187
450000000.0,428033464.37444925
250000000.0,337238496.5799403
530000000.00000006,452222273.1150918
500000000.0,489842703.0443711
530000000.00000006,378720761.9632993
177000000.0,154941741.34171915
270000000.0,500936908.4426732
330000000.0,443135857.79472494
600000000.0,616211621.3264976
400000000.0,437074578.9742274
499500000.0,842181768.6827569
351999999.99999994,21038852.349727154
650000000.0000001,622463689.4292383
388000000.0,468816071.7779298
130000000.0,23399344.56328678
790000000.0,759510166.8015227
165000000.0,146478333.5448327
250000000.0,411881727.4293647
480000000.0,611874930.7506104
1090000000.0,1109782595.6830916
280000000.0,444044280.716743
185000000.0,94027250.65052557
1300000000.0000002,1300975812.9394665
340000000.0,487559539.4535532
130000000.0,106034015.7119646
215000000.0,155715437.22401953
660000000.0,1161745634.2669272
225000000.0,216188546.17232704
485000000.0,444482503.62839985
285000000.0,223296163.08149338
315000000.00000006,324469714.17515373
135000000.0,102683746.6327877
600000000.0,876911757.4584355
660000000.0,700612367.4072948
195000000.0,331446015.0637922
1200000000.0,1129167020.6973853
118000000.0,12560933.202431679
150000000.0,90505497.92416286
1980000000.0,1353883544.0292816
2300000000.0,1433023741.6700273
120000000.0,-12056794.73361206
178000000.0,188538955.88636065
770000000.0,314550708.8738642
850000000.0,629752335.636621
290000000.0,301183112.74365664
135000000.0,175535608.75838375
265000000.00000003,173868144.8858366
160000000.00000003,60027845.33844423
1600000000.0,1356248755.6443312
250000000.0,240434454.51442957
165000000.0,133797450.86297941
720000000.0,881559810.5150914
690000000.0,410160444.46484613
305000000.0,285828448.75251245
650000000.0000001,935148435.9091125
220000000.0,156353298.38870716
320000000.00000006,300322529.2684269
225000000.0,318649712.729753
94900000.0,111774815.58511305
550000000.0,485984020.17979765
275000000.0,383650836.14836884
950000000.0,968473134.2367706
230000000.0,352028449.07240343
480000000.0,310297656.38764095
340000000.0,327117388.31078863
390000000.0,497020991.1876397
230000000.0,188681649.46040916
340000000.0,327834173.8247323
200000000.0,204192551.26420546
450000000.0,533743046.65959644
295000000.0,411982808.39344454
210000000.0,246548625.74396276
420000000.0,307361377.66607666
239000000.0,33998256.49534321
175000000.0,80304616.60555267
430000000.0,453771625.75311613
98000000.0,-20289862.885219097
230000000.0,276339576.1810136
380000000.0,402907378.63388777
350000000.0,606565503.0976558
120000000.0,89521189.61119223
220000000.0,305656890.5820527
1180000000.0,1088602866.5137525
162000000.0,123863028.23868227
700000000.0,686957067.5514598
639000000.0,603112267.1276178
390000000.0,510963739.2176552
850000000.0,1065557526.5165977
1800000000.0,1471837632.9278622
589900000.0,743575677.7526007
390000000.0,610792547.2301021
245000000.0,241896072.2701788
