Y Real,Y Predicho
570000000.0,626041283.9494601
1100000000.0,1218100545.3857055
590000000.0,476640517.8702542
1600000000.0,1614597299.2794938
370000000.0,493322204.3193238
750000000.0,1236931174.275814
480000000.0,426589196.59490156
130000000.0,117157517.20633367
750000000.0,503626760.6749799
480000000.0,303607852.07048804
1500000000.0,1187031559.942158
98000000.0,166900347.73593253
495000000.0,320025331.2468046
220000000.0,188485033.7000268
225000000.0,167693658.22241345
550000000.0,800327545.9032482
250000000.0,389251619.5139839
505000000.0,316814776.1562192
250000000.0,291673102.8005476
295000000.0,365731318.707195
625000000.0,865848615.7936797
1350000000.0,1241565585.0721498
340000000.0,320228827.2755033
130000000.0,188784693.10773125
1150000000.0,983123847.6787139
680000000.0,517356750.57287246
1300000000.0000002,1402767815.3430727
320000000.00000006,305746301.8959295
850000000.0,992811624.2581667
340000000.0,446809313.2845286
365000000.0,440058951.36991894
470000000.0,476389456.7815746
550000000.0,654597089.9946302
1150000000.0,1240953746.8900611
300000000.0,314264203.204033
450000000.0,401747699.67717993
164000000.0,187576298.53394517
580000000.0,438378567.8751889
135000000.0,124953376.99303545
360000000.0,536117730.01650834
160000000.00000003,357669618.3879884
1190000000.0,990271142.238117
250000000.0,340580431.2422998
320000000.00000006,435270934.8818586
330000000.0,234147959.5570139
400000000.0,319752703.4971171
120000000.0,252401246.7354147
450000000.0,400505507.79562503
160000000.00000003,257585977.44446984
180000000.0,162765101.05888996
370000000.0,290054692.76384354
695000000.0,759238193.1636057
380000000.0,320918161.6417283
950000000.0,601745813.0791823
990000000.0,599462747.4207745
250000000.0,281093622.65642655
276000000.0,337074097.95737576
600000000.0,883339306.4828132
360000000.0,262860116.44293854
599000000.0,392637990.64899987
60000000.0,121184529.42329516
225000000.0,273334209.0344461
870000000.0,912473198.9019811
95000000.0,103506597.17764552
200000000.0,222704740.0911012
330000000.0,426908517.84282833
350000000.0,364207798.5539546
563444000.0,439702834.1159481
750000000.0,861434444.672507
760000000.0,614304386.1728032
380000000.0,352076102.3987091
600000000.0,436567567.8910911
370000000.0,505585095.75312483
426150001.0,402444553.9073528
320000000.00000006,390132339.59824073
649000000.0,776075661.9116641
690000000.0,607170460.9821192
261000000.0,260525946.75928065
1150000000.0,1562627392.9663615
510000000.0,676622461.4449075
670000000.0,647059981.3618993
1450000000.0,1494539313.4639702
570000000.0,339545753.30441785
296000000.0,295821528.07125413
330000000.0,324715568.3759963
1600000000.0,1206573760.1199012
1350000000.0,1273776401.9548411
230000000.0,195922011.62887213
390000000.0,275608786.6310227
500000000.0,423342509.17297053
930000000.0,895106569.809914
1250000000.0,1428936749.1812284
780000000.0,891241667.8863937
130000000.0,169590250.78094748
250000000.0,195728674.2296959
330000000.0,305410605.9166068
935000000.0,806997971.1425422
340000000.0,460760250.2623114
530000000.00000006,443851704.4027139
1450000000.0,1224538295.2055273
720000000.0,625543594.7283347
170000000.0,155875517.54541868
225000000.0,220405929.49556524
1200000000.0,1423538608.8828845
1100000000.0,1227219521.5816598
148000000.0,126793590.79386255
230000000.0,164224011.51211312
150000000.0,207925274.76357493
500000000.0,764496712.2573453
180000000.0,320826481.86662537
160000000.00000003,117965894.31381227
1980000000.0,1264858601.141798
68000000.0,255324975.4443917
231000000.0,320756935.35210687
350000000.0,450075618.71474934
550000000.0,338392677.57192284
1330500000.0,1090989384.5144932
800000000.0,643216736.5692002
475000000.0,486101771.73621917
309999999.99999994,384139863.13317704
150000000.0,145437003.49752864
550000000.0,540516802.9924952
320000000.00000006,667212168.6281198
460000000.0,364274159.33469033
619999999.9999999,236434913.66824085
415000000.0,487376002.01118636
390000000.0,272019574.33732355
180000000.0,289039274.1192043
230000000.0,326025617.0724837
270000000.0,262248333.32343054
450000000.0,464580512.1139069
170000000.0,239872536.4405362
160000000.00000003,148279295.61623287
275000000.0,322160081.97239304
309999999.99999994,507977663.671576
420000000.0,448212348.9523557
160000000.00000003,211478283.0457598
186000000.0,198318625.4268003
600000000.0,626058021.8186454
740000000.0,592316434.6059709
660000000.0,1097858332.3980005
364900000.0,375018652.9128363
240000000.0,286055787.9169648
147000000.0,142026966.57920393
185000000.0,212090050.44770917
83000000.0,102642191.12398691
135000000.0,170627429.58960643
365000000.0,439659186.62320673
90000000.0,135841750.58658117
248000000.0,281452417.979838
185000000.0,175918088.23071796
780000000.0,872977863.9480207
183000000.0,230876665.20548445
500000000.0,981195242.2294961
430000000.0,504118706.803518
550000000.0,883433341.0370821
239000000.0,183604689.0795511
295000000.0,302620943.2633028
429000000.0,360180464.9407302
340000000.0,340221472.62417847
195000000.0,188927773.02918378
278000000.0,246043579.71530148
280000000.0,369084136.7702047
700000000.0,556638776.2135444
210000000.0,292545672.0869947
120000000.0,495688090.9713768
350000000.0,436632266.25596595
450000000.0,1339987008.2471833
290000000.0,319160058.6749804
600000000.0,697758635.3340018
330000000.0,281566277.9982612
400000000.0,494181767.41223514
210000000.0,138337192.77576074
280000000.0,293380362.2193488
300000000.0,359566421.1288164
800000000.0,839885624.5038018
460000000.0,290906834.6387636
600000000.0,1041665632.5162421
700000000.0,519137779.5875986
490000000.0,463527045.6180457
260000000.0,334490132.9973253
250000000.0,249278012.37535343
240000000.0,287312865.1573384
275000000.0,318814316.7326979
240000000.0,200446035.27276635
655000000.0,642851417.9471308
570000000.0,358487315.06557834
350000000.0,327884025.3861327
490000000.0,871112016.5681597
262000000.0,172987645.5988299
